country,ccode,year,tier,minstand,efforts,TRAFFICKING_FLOWS,source,source_order,transit,transit_order,destination,destination_order,internal,TRAFFICKING_TYPES,psource,ptransit,pdest,pinternal,lsource,ltransit,ldest,linternal,dsource,dtransit,ddest,dinternal,dssource,dstransit,dsdest,dsinternal,cpsource,cptransit,cpdest,cpinternal,clsource,cltransit,cldest,clinternal,cssource,cstransit,csdest,csinternal,PROSECUTION,domesticlaws,enforcement,convictinfo,prosnum,PROTECTION,protectprogress,victimid,victimservices,victimpunish,PREVENTION,preventprogress,INTERNATIONAL_LAWS,UNP_sign,UNP_rat,ILO182,ILO29,ILO105,CEDAW_sign,CEDAW_rat,UNCRC_sign,UNCRC_rat,conflict_sign,conflict_rat
Cote d'Ivoire,437,2002,Tier 2/2 Watch List,No,Yes,,Yes,No mention,No,No mention,Yes,First mention,Yes,,Yes,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Some,No,No mention,,,No mention,No mention,No,No mention,,Some,,,25 Oct 2012 a,7-Feb-03,21-Nov-60,5-May-61,17 Jul 1980Ê,18 Dec 1995Ê,,19 Sep 2011 a,,12 Mar 2012 a
Cote d'Ivoire,437,2003,Tier 2/2 Watch List,No,Yes,,Yes,Second mention,No,No mention,Yes,First mention,Yes,,No mention,No mention,Yes,No mention,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,Yes,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,,,No mention,No mention,Yes,No mention,,Yes,,,25 Oct 2012 a,7-Feb-03,21-Nov-60,5-May-61,17 Jul 1980Ê,18 Dec 1995Ê,,19 Sep 2011 a,,12 Mar 2012 a
Cote d'Ivoire,437,2004,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,Yes,Second mention,Yes,,Yes,No mention,Yes,No mention,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,Yes,No mention,Yes,No mention,No mention,No mention,Yes,Yes,,Some,Some,No,,,No mention,No mention,No,No mention,,Some,,,25 Oct 2012 a,7-Feb-03,21-Nov-60,5-May-61,17 Jul 1980Ê,18 Dec 1995Ê,,19 Sep 2011 a,,12 Mar 2012 a
Cote d'Ivoire,437,2005,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,8,,Yes,No mention,No,No mention,,Some,,,25 Oct 2012 a,7-Feb-03,21-Nov-60,5-May-61,17 Jul 1980Ê,18 Dec 1995Ê,,19 Sep 2011 a,,12 Mar 2012 a
Cote d'Ivoire,437,2006,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,,Some,Some,Yes,1,,Yes,No mention,No,Yes,,Yes,,,25 Oct 2012 a,7-Feb-03,21-Nov-60,5-May-61,17 Jul 1980Ê,18 Dec 1995Ê,,19 Sep 2011 a,,12 Mar 2012 a
Cote d'Ivoire,437,2007,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,,Some,Some,Yes,1,,Yes,No mention,No,Yes,,Some,,,25 Oct 2012 a,7-Feb-03,21-Nov-60,5-May-61,17 Jul 1980Ê,18 Dec 1995Ê,,19 Sep 2011 a,,12 Mar 2012 a
Cote d'Ivoire,437,2008,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,,Some,No,No,,,No,No,No,No mention,,Some,,,25 Oct 2012 a,7-Feb-03,21-Nov-60,5-May-61,17 Jul 1980Ê,18 Dec 1995Ê,,19 Sep 2011 a,,12 Mar 2012 a
Cote d'Ivoire,437,2009,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,4,,No,No mention,No,No mention,,Some,,,25 Oct 2012 a,7-Feb-03,21-Nov-60,5-May-61,17 Jul 1980Ê,18 Dec 1995Ê,,19 Sep 2011 a,,12 Mar 2012 a
Cote d'Ivoire,437,2010,Tier 2/2 Watch List,No,Yes,,Yes,Third mention,Yes,Second mention,Yes,First mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,1,,No,No,No,No,,Some,,,25 Oct 2012 a,7-Feb-03,21-Nov-60,5-May-61,17 Jul 1980Ê,18 Dec 1995Ê,,19 Sep 2011 a,,12 Mar 2012 a
Cote D'Ivoire,437,2011,Special Case,No,No,,Yes,Third mention,Yes,Second mention,Yes,First mention,Yes,,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,Yes,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,Yes,,Some,Some,No,,,No,No,No,No,,No,,,25 Oct 2012 a,7-Feb-03,21-Nov-60,5-May-61,17 Jul 1980Ê,18 Dec 1995Ê,,19 Sep 2011 a,,12 Mar 2012 a
Guinea,438,2004,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,Yes,Yes,Yes,Yes,Yes,No mention,No mention,Yes,,Some,No,No mention,,,No mention,No mention,No,No mention,,Some,,,Ê9 Nov 2004 a,6-Jun-03,21-Jan-59,11-Jul-61,17 Jul 1980Ê,Ê9 Aug 1982Ê,,16 Nov 2011 a,,
Guinea,438,2005,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,No mention,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,0,,No,No mention,No,No mention,,Some,,,Ê9 Nov 2004 a,6-Jun-03,21-Jan-59,11-Jul-61,17 Jul 1980Ê,Ê9 Aug 1982Ê,,16 Nov 2011 a,,
Guinea,438,2006,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,1,,No,No mention,No,Yes,,Yes,,,Ê9 Nov 2004 a,6-Jun-03,21-Jan-59,11-Jul-61,17 Jul 1980Ê,Ê9 Aug 1982Ê,,16 Nov 2011 a,,
Guinea,438,2007,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,Yes,No mention,No,No,,Yes,,,Ê9 Nov 2004 a,6-Jun-03,21-Jan-59,11-Jul-61,17 Jul 1980Ê,Ê9 Aug 1982Ê,,16 Nov 2011 a,,
Guinea,438,2008,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,Yes,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,12,,Yes,No,No,Yes,,Yes,,,Ê9 Nov 2004 a,6-Jun-03,21-Jan-59,11-Jul-61,17 Jul 1980Ê,Ê9 Aug 1982Ê,,16 Nov 2011 a,,
Guinea,438,2009,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,,,Yes,No,No,No mention,,Some,,,Ê9 Nov 2004 a,6-Jun-03,21-Jan-59,11-Jul-61,17 Jul 1980Ê,Ê9 Aug 1982Ê,,16 Nov 2011 a,,
Guinea,438,2010,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,0,,Yes,No,No,Yes,,Some,,,Ê9 Nov 2004 a,6-Jun-03,21-Jan-59,11-Jul-61,17 Jul 1980Ê,Ê9 Aug 1982Ê,,16 Nov 2011 a,,
Guinea,438,2011,Tier 2/2 Watch List,No,2,,Yes,First mention,Yes,Second mention,Yes,Third mention,No,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,No,Yes,0,,No,No,No,Yes,,Some,,,Ê9 Nov 2004 a,6-Jun-03,21-Jan-59,11-Jul-61,17 Jul 1980Ê,Ê9 Aug 1982Ê,,16 Nov 2011 a,,
Burkina Faso,439,2001,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,No,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,No mention,No mention,,,No mention,No mention,Yes,No mention,,No mention,,15 Dec 2000Ê,15 May 2002Ê,25-Jul-01,21-Nov-60,25-Aug-97,,14 Oct 1987 a,16 Nov 2001Ê,31 Mar 2006Ê,16 Nov 2001Ê,Ê6 Jul 2007Ê
Burkina Faso,439,2002,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,No,,Yes,Yes,No mention,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,No,No mention,,,No mention,No mention,Yes,No mention,,Yes,,15 Dec 2000Ê,15 May 2002Ê,25-Jul-01,21-Nov-60,25-Aug-97,,14 Oct 1987 a,16 Nov 2001Ê,31 Mar 2006Ê,16 Nov 2001Ê,Ê6 Jul 2007Ê
Burkina Faso,439,2003,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,No,,Yes,Yes,No mention,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,2,,No mention,Yes,Yes,No mention,,Yes,,15 Dec 2000Ê,15 May 2002Ê,25-Jul-01,21-Nov-60,25-Aug-97,,14 Oct 1987 a,16 Nov 2001Ê,31 Mar 2006Ê,16 Nov 2001Ê,Ê6 Jul 2007Ê
Burkina Faso,439,2004,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,No mention,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,17,,No,Yes,Yes,No mention,,Yes,,15 Dec 2000Ê,15 May 2002Ê,25-Jul-01,21-Nov-60,25-Aug-97,,14 Oct 1987 a,16 Nov 2001Ê,31 Mar 2006Ê,16 Nov 2001Ê,Ê6 Jul 2007Ê
Burkina Faso,439,2005,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,16,,No mention,No mention,Yes,No mention,,Some,,15 Dec 2000Ê,15 May 2002Ê,25-Jul-01,21-Nov-60,25-Aug-97,,14 Oct 1987 a,16 Nov 2001Ê,31 Mar 2006Ê,16 Nov 2001Ê,Ê6 Jul 2007Ê
Burkina Faso,439,2006,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,Yes,No mention,Yes,No,,Some,,15 Dec 2000Ê,15 May 2002Ê,25-Jul-01,21-Nov-60,25-Aug-97,,14 Oct 1987 a,16 Nov 2001Ê,31 Mar 2006Ê,16 Nov 2001Ê,Ê6 Jul 2007Ê
Burkina Faso,439,2007,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Yes,Yes,26,,Yes,No mention,Yes,No,,Yes,,15 Dec 2000Ê,15 May 2002Ê,25-Jul-01,21-Nov-60,25-Aug-97,,14 Oct 1987 a,16 Nov 2001Ê,31 Mar 2006Ê,16 Nov 2001Ê,Ê6 Jul 2007Ê
Burkina Faso,439,2008,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Yes,Yes,11,,Yes,No,Yes,Yes,,Yes,,15 Dec 2000Ê,15 May 2002Ê,25-Jul-01,21-Nov-60,25-Aug-97,,14 Oct 1987 a,16 Nov 2001Ê,31 Mar 2006Ê,16 Nov 2001Ê,Ê6 Jul 2007Ê
Burkina Faso,439,2009,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,11,,Yes,No,No,No mention,,Yes,,15 Dec 2000Ê,15 May 2002Ê,25-Jul-01,21-Nov-60,25-Aug-97,,14 Oct 1987 a,16 Nov 2001Ê,31 Mar 2006Ê,16 Nov 2001Ê,Ê6 Jul 2007Ê
Burkina Faso,439,2010,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,No,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,,,Yes,No,Yes,No mention,,Yes,,15 Dec 2000Ê,15 May 2002Ê,25-Jul-01,21-Nov-60,25-Aug-97,,14 Oct 1987 a,16 Nov 2001Ê,31 Mar 2006Ê,16 Nov 2001Ê,Ê6 Jul 2007Ê
Burkina Faso,439,2011,Tier 2/2 Watch List,No,2,,Yes,First mention,Yes,Second mention,Yes,Third mention,No,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,No,8,,Yes,No,Yes,No,,Yes,,15 Dec 2000Ê,15 May 2002Ê,25-Jul-01,21-Nov-60,25-Aug-97,,14 Oct 1987 a,16 Nov 2001Ê,31 Mar 2006Ê,16 Nov 2001Ê,Ê6 Jul 2007Ê
Liberia,450,2003,Tier 3,No,No,,Yes,First mention,No,No mention,Yes,Second mention,Yes,,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,,Some,No,No mention,0,,No mention,No mention,No,No mention,,No,,,22 Sep 2004 a,2-Jun-03,1-May-31,25-May-62,,17 Jul 1984 a,22 Sep 2004Ê,,22 Sep 2004Ê,
Liberia,450,2004,Special Case,No mention,No mention,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,,No mention,No mention,No mention,,,No mention,No mention,No mention,No mention,,Some,,,22 Sep 2004 a,2-Jun-03,1-May-31,25-May-62,,17 Jul 1984 a,22 Sep 2004Ê,,22 Sep 2004Ê,
Liberia,450,2005,Special Case,No mention,No mention,,No,No mention,No,No mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,No mention,No,No mention,,,No,No mention,No,No mention,,No,,,22 Sep 2004 a,2-Jun-03,1-May-31,25-May-62,,17 Jul 1984 a,22 Sep 2004Ê,,22 Sep 2004Ê,
Liberia,450,2006,Special Case,No mention,No mention,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,,Some,Some,Yes,1,,Yes,No mention,No,No mention,,No mention,,,22 Sep 2004 a,2-Jun-03,1-May-31,25-May-62,,17 Jul 1984 a,22 Sep 2004Ê,,22 Sep 2004Ê,
Liberia,450,2007,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,Some,No mention,,,Yes,No mention,No,No,,Yes,,,22 Sep 2004 a,2-Jun-03,1-May-31,25-May-62,,17 Jul 1984 a,22 Sep 2004Ê,,22 Sep 2004Ê,
Liberia,450,2008,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,Some,No mention,,,Yes,No mention,No,No,,Yes,,,22 Sep 2004 a,2-Jun-03,1-May-31,25-May-62,,17 Jul 1984 a,22 Sep 2004Ê,,22 Sep 2004Ê,
Liberia,450,2009,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,Some,No mention,,,Yes,No,No,No,,Some,,,22 Sep 2004 a,2-Jun-03,1-May-31,25-May-62,,17 Jul 1984 a,22 Sep 2004Ê,,22 Sep 2004Ê,
Liberia,450,2010,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,Some,Yes,0,,No mention,No,No,No,,Some,,,22 Sep 2004 a,2-Jun-03,1-May-31,25-May-62,,17 Jul 1984 a,22 Sep 2004Ê,,22 Sep 2004Ê,
Liberia,450,2011,Tier 2/2 Watch List,No,2,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,Some,Yes,0,,No,No,No,No,,Some,,,22 Sep 2004 a,2-Jun-03,1-May-31,25-May-62,,17 Jul 1984 a,22 Sep 2004Ê,,22 Sep 2004Ê,
Sierra Leone,451,2001,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,Yes,,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,,No mention,No,Yes,0,,Yes,No mention,No mention,No mention,,No mention,,27 Nov 2001Ê,,10-Jun-11,13-Jun-61,13-Jun-61,21 Sep 1988Ê,11 Nov 1988Ê,Ê8 Sep 2000Ê,17 Sep 2001Ê,Ê8 Sep 2000Ê,15 May 2002Ê
Sierra Leone,451,2002,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,Yes,,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,Yes,No mention,No mention,No mention,,No,,27 Nov 2001Ê,,10-Jun-11,13-Jun-61,13-Jun-61,21 Sep 1988Ê,11 Nov 1988Ê,Ê8 Sep 2000Ê,17 Sep 2001Ê,Ê8 Sep 2000Ê,15 May 2002Ê
Sierra Leone,451,2003,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,Yes,,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,,Some,Some,No mention,,,Yes,No mention,No mention,No mention,,Some,,27 Nov 2001Ê,,10-Jun-11,13-Jun-61,13-Jun-61,21 Sep 1988Ê,11 Nov 1988Ê,Ê8 Sep 2000Ê,17 Sep 2001Ê,Ê8 Sep 2000Ê,15 May 2002Ê
Sierra Leone,451,2004,Tier 3,No,No,,Yes,First mention,Yes,Third mention,Yes,Second mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,Yes,No,No mention,No mention,,Some,,27 Nov 2001Ê,,10-Jun-11,13-Jun-61,13-Jun-61,21 Sep 1988Ê,11 Nov 1988Ê,Ê8 Sep 2000Ê,17 Sep 2001Ê,Ê8 Sep 2000Ê,15 May 2002Ê
Sierra Leone,451,2005,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Yes,Yes,1,,Yes,No mention,No,No mention,,Some,,27 Nov 2001Ê,,10-Jun-11,13-Jun-61,13-Jun-61,21 Sep 1988Ê,11 Nov 1988Ê,Ê8 Sep 2000Ê,17 Sep 2001Ê,Ê8 Sep 2000Ê,15 May 2002Ê
Sierra Leone,451,2006,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,Yes,No mention,No,No mention,,Some,,27 Nov 2001Ê,,10-Jun-11,13-Jun-61,13-Jun-61,21 Sep 1988Ê,11 Nov 1988Ê,Ê8 Sep 2000Ê,17 Sep 2001Ê,Ê8 Sep 2000Ê,15 May 2002Ê
Sierra Leone,451,2007,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,7,,Yes,No mention,No,No,,Yes,,27 Nov 2001Ê,,10-Jun-11,13-Jun-61,13-Jun-61,21 Sep 1988Ê,11 Nov 1988Ê,Ê8 Sep 2000Ê,17 Sep 2001Ê,Ê8 Sep 2000Ê,15 May 2002Ê
